timestamp_ms,rssi,snr,timestamp_s_server_side,total_packet_count_av,total_packet_count_gse,FlightState,dual_board_connectivity_state_flag,recovery_checks_complete_and_flight_ready,GPS_fix_flag,payload_connection_flag,camera_controller_connection_flag,GPS_latitude,GPS_longitude,navigationStatus,qw,qx,qy,qz
861000,0,0,861,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
862000,0,0,862,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
863000,0,0,863,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
864000,0,0,864,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
865000,0,0,865,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
866000,0,0,866,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
867000,0,0,867,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
868000,0,0,868,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
869000,0,0,869,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
870000,0,0,870,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
871000,0,0,871,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
872000,0,0,872,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
873000,0,0,873,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
874000,0,0,874,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
875000,0,0,875,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
876000,0,0,876,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
877000,0,0,877,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
878000,0,0,878,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
879000,0,0,879,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
880000,0,0,880,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
881000,0,0,881,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
882000,0,0,882,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
883000,0,0,883,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
884000,0,0,884,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
885000,0,0,885,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
886000,0,0,886,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
887000,0,0,887,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
888000,0,0,888,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
889000,0,0,889,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
890000,0,0,890,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
891000,0,0,891,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
892000,0,0,892,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
893000,0,0,893,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
894000,0,0,894,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
895000,0,0,895,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
896000,0,0,896,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
897000,0,0,897,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
898000,0,0,898,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
899000,0,0,899,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
900000,0,0,900,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
901000,0,0,901,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
902000,0,0,902,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
903000,0,0,903,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
904000,0,0,904,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
905000,0,0,905,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
906000,0,0,906,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
907000,0,0,907,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
908000,0,0,908,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
909000,0,0,909,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
910000,0,0,910,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
911000,0,0,911,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
912000,0,0,912,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
913000,0,0,913,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
914000,0,0,914,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
915000,0,0,915,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
916000,0,0,916,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
917000,0,0,917,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
918000,0,0,918,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
919000,0,0,919,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
920000,0,0,920,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
921000,0,0,921,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
922000,0,0,922,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
923000,0,0,923,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
924000,0,0,924,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
925000,0,0,925,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
926000,0,0,926,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
927000,0,0,927,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
928000,0,0,928,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
929000,0,0,929,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
930000,0,0,930,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
931000,0,0,931,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
932000,0,0,932,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
933000,0,0,933,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
934000,0,0,934,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
935000,0,0,935,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
936000,0,0,936,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
937000,0,0,937,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
938000,0,0,938,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
939000,0,0,939,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
940000,0,0,940,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
941000,0,0,941,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
942000,0,0,942,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
943000,0,0,943,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
944000,0,0,944,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
945000,0,0,945,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
946000,0,0,946,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
947000,0,0,947,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
948000,0,0,948,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
949000,0,0,949,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
950000,0,0,950,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
951000,0,0,951,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
952000,0,0,952,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
953000,0,0,953,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
954000,0,0,954,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
955000,0,0,955,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
956000,0,0,956,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
957000,0,0,957,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
958000,0,0,958,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
959000,0,0,959,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
960000,0,0,960,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
961000,0,0,961,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
962000,0,0,962,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
963000,0,0,963,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
964000,0,0,964,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
965000,0,0,965,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
966000,0,0,966,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
967000,0,0,967,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
968000,0,0,968,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
969000,0,0,969,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
970000,0,0,970,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
971000,0,0,971,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
972000,0,0,972,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
973000,0,0,973,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
974000,0,0,974,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
975000,0,0,975,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
976000,0,0,976,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
977000,0,0,977,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
978000,0,0,978,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
979000,0,0,979,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
980000,0,0,980,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
981000,0,0,981,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
982000,0,0,982,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
983000,0,0,983,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
984000,0,0,984,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
985000,0,0,985,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
986000,0,0,986,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
987000,0,0,987,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
988000,0,0,988,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
989000,0,0,989,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
990000,0,0,990,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
991000,0,0,991,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
992000,0,0,992,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
993000,0,0,993,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
994000,0,0,994,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
995000,0,0,995,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
996000,0,0,996,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
997000,0,0,997,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
998000,0,0,998,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
999000,0,0,999,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1000000,0,0,1000,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1001000,0,0,1001,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1002000,0,0,1002,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1003000,0,0,1003,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1004000,0,0,1004,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1005000,0,0,1005,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1006000,0,0,1006,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1007000,0,0,1007,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1008000,0,0,1008,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1009000,0,0,1009,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1010000,0,0,1010,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1011000,0,0,1011,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1012000,0,0,1012,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1013000,0,0,1013,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1014000,0,0,1014,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1015000,0,0,1015,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1016000,0,0,1016,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1017000,0,0,1017,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1018000,0,0,1018,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1019000,0,0,1019,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1020000,0,0,1020,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1021000,0,0,1021,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1022000,0,0,1022,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1023000,0,0,1023,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1024000,0,0,1024,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1025000,0,0,1025,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1026000,0,0,1026,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1027000,0,0,1027,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1028000,0,0,1028,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1029000,0,0,1029,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1030000,0,0,1030,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1031000,0,0,1031,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1032000,0,0,1032,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1033000,0,0,1033,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1034000,0,0,1034,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1035000,0,0,1035,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1036000,0,0,1036,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1037000,0,0,1037,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1038000,0,0,1038,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1039000,0,0,1039,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1040000,0,0,1040,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1041000,0,0,1041,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1042000,0,0,1042,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1043000,0,0,1043,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1044000,0,0,1044,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1045000,0,0,1045,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1046000,0,0,1046,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1047000,0,0,1047,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1048000,0,0,1048,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1049000,0,0,1049,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1050000,0,0,1050,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1051000,0,0,1051,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1052000,0,0,1052,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1053000,0,0,1053,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1054000,0,0,1054,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1055000,0,0,1055,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1056000,0,0,1056,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1057000,0,0,1057,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1058000,0,0,1058,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1059000,0,0,1059,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1060000,0,0,1060,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1061000,0,0,1061,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1062000,0,0,1062,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1063000,0,0,1063,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1064000,0,0,1064,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1065000,0,0,1065,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1066000,0,0,1066,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1067000,0,0,1067,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1068000,0,0,1068,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1069000,0,0,1069,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1070000,0,0,1070,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1071000,0,0,1071,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1072000,0,0,1072,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1073000,0,0,1073,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1074000,0,0,1074,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1075000,0,0,1075,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1076000,0,0,1076,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1077000,0,0,1077,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1078000,0,0,1078,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1079000,0,0,1079,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1080000,0,0,1080,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1081000,0,0,1081,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1082000,0,0,1082,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1083000,0,0,1083,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1084000,0,0,1084,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1085000,0,0,1085,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1086000,0,0,1086,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1087000,0,0,1087,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1088000,0,0,1088,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1089000,0,0,1089,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1090000,0,0,1090,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1091000,0,0,1091,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1092000,0,0,1092,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1093000,0,0,1093,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1094000,0,0,1094,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1095000,0,0,1095,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1096000,0,0,1096,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1097000,0,0,1097,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1098000,0,0,1098,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1099000,0,0,1099,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1100000,0,0,1100,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1101000,0,0,1101,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1102000,0,0,1102,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1103000,0,0,1103,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1104000,0,0,1104,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1105000,0,0,1105,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1106000,0,0,1106,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1107000,0,0,1107,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1108000,0,0,1108,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1109000,0,0,1109,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1110000,0,0,1110,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1111000,0,0,1111,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1112000,0,0,1112,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1113000,0,0,1113,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1114000,0,0,1114,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1115000,0,0,1115,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1116000,0,0,1116,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1117000,0,0,1117,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1118000,0,0,1118,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1119000,0,0,1119,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1120000,0,0,1120,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1121000,0,0,1121,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1122000,0,0,1122,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1123000,0,0,1123,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1124000,0,0,1124,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1125000,0,0,1125,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1126000,0,0,1126,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1127000,0,0,1127,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1128000,0,0,1128,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1129000,0,0,1129,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1130000,0,0,1130,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1131000,0,0,1131,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1132000,0,0,1132,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1133000,0,0,1133,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1134000,0,0,1134,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1135000,0,0,1135,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1136000,0,0,1136,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1137000,0,0,1137,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1138000,0,0,1138,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1139000,0,0,1139,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1140000,0,0,1140,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1141000,0,0,1141,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
1142000,0,0,1142,0,0,0,0,0,1,0,0,31.0423909,-103.522765,G3,1,0,0,0
